tweet_id,text,q1_label,q2_label,q3_label,q4_label,q5_label,q6_label,q7_label
1234960000000000000 ,"Since this will never get reported by the media, I wanted to share a copy of this check.  @realDonaldTrump  is once again donating his salary back to the United States Government  a?? This quarter, it will be donated to  @HHSGov  to confront, contain, and combat #Coronavirus. Flag of United StatesFlag of United States",yes,1_no_definitely_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,no_not_harmful,yes_other
1234870000000000000 ,"Thanks, #MichaelBloomberg. Herea??s a handy little (unintentional) demo on the way to spread #coronavirus by the most clueless person in America: touch community food as much as you can with your saliva-soaked fingers.  #MiniMikeBloomberg #DroolingBloomberg",no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1234870000000000000 ,"Folks, when you say ""The corona virus isn't a big deal, it only kills the disabled, elderly, chornically-ill, and immunocompromised,"" the implication is that those people are expendable.  Please be more careful.",no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1235070000000000000 ,Just 1 case of Corona Virus in India and  people are crazy  for masks!! Daily 400 people die in road crashes & still no craze for HelmetsThinking face  #safetysaves  be it virus or road crashes!,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting
1234910000000000000 ,"President  @realDonaldTrump  made a commitment to donate his salary while in office. Honoring that promise and to further protect the American people, he is donating his 2019 Q4 salary to  @HHSGov  to support the efforts being undertaken to confront, contain, and combat #Coronavirus.",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,yes_not_urgent,no_not_harmful,yes_other
1234690000000000000 ,"I live in Seattle, I have all symptoms of COVID-19 and have a history of chronic bronchitis.   Since I work in a physical therapy clinic with many 65+ patients and those with chronic illnesses, I decided to be responsible and go to get tested. This is how that went.",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,yes_blame_authorities
1235020000000000000 ,"my dad said ""why don't they just cure corona virus"" and i told him it reminded me of this home movies clip",no,NA,NA,NA,NA,no_joke_or_sarcasm,no_not_interesting
1235080000000000000 ,"Experts across the world have advised to reduce mass gatherings to avoid the spread of COVID-19 Novel Coronavirus. Hence, this year I have decided not to participate in any Holi Milan programme.",yes,1_no_definitely_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,yes_calls_for_action
1235220000000000000 ,Prime Minister of Israel Benjamin Netanyahu  @netanyahu  encourages Israelis to adopt the Indian way of greeting #Namaste at a press conference to mitigate the spread of #coronavirus,yes,1_no_definitely_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting
1234980000000000000 ,Dear  @realDonaldTrump : You knew about #Covid_19 in January. It is March and your Administration still does not have enough test kits. That is unconscionable and a dereliction of duty.  Stop minimizing the #CoronaOutbreak and start leading. Lives are at stake. <link>,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,5_yes_definitely_harmful,yes_not_urgent,no_not_harmful,yes_blame_authorities
1235190000000000000 ,Safety always comes first. Do not panic and stay safe. #CoronaAlert <link>,no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1234920000000000000 ,"Countries with largest numbers of #coronavirus diagnoses  1. China 2. South Korea 3. Italy 4. Iran 5, Japan 6. France 7. Germany 8. Spain 9. Singapore 10. USA",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,yes_other
1234620000000000000 ,"I'm stunned by the depth of #coronavirus information being released in #Singapore. On this website you can see every known infection case, where the person lives and works, which hospital they got admitted to, and the network topology of carriers, all laid out on a time-series <link>",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,yes_discusses_action_taken
1235350000000000000 ,"Thank you, keep up the great work!",no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1235150000000000000 ,"The new #coronavirus has killed about 3.4% of confirmed cases globally - making it deadlier than the flu, but still containable.   The seasonal flu's fatality rate is below 1% https://aje.io/gysap",yes,1_no_definitely_contains_no_false_info,5_yes_definitely_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,yes_other
1234650000000000000 ,Nigeria being able to handle Ebola and Corona virus effectively just lets you know that the incompetence in everything else is on purpose,no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1234630000000000000 ,"BREAKING: I am announcing a new directive requiring NY health insurers to waive cost sharing associated with testing for #coronavirus, including emergency room, urgent care and office visits.  We can't let cost be a barrier to access to COVID-19 testing for any New Yorker.",yes,1_no_definitely_contains_no_false_info,5_yes_definitely_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,yes_discusses_action_taken
1234830000000000000 ,Now they want to clean,no,NA,NA,NA,NA,no_joke_or_sarcasm,no_not_interesting
1235210000000000000 ,"Netanyahu announcing Israel's new extreme measures against #corona. Orders Israelis to stop shaking hands, suggests following Indian custom of namaste instead. e???e??? <link>",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting
1235240000000000000 ,"Just spoke with ER doc who say he's seeing cases he's 99% sure are #coronavirus. Negative for flu, recent travel, work in airports. Not allowed to test. Patients return to work because they can't take time off w/out a firm diagnosis. Other ER docs seeing the same thing.",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,yes_panic,yes_classified_as_in_question_6
1235270000000000000 ,"Slowly, all Hindu traditions will be accepted by the world. Yoga is already in. Need for family system & vegetarianism is dire, Universal Acceptance to fight terrorism, polytheism to fight hate & bigotry of the communists.  The time for unscientific Abrahamic principles is over.<link>",no,NA,NA,NA,NA,yes_xenophobic_racist_prejudices_or_hate_speech,no_not_interesting
1234840000000000000 ,Congress should NOT tie emergency #coronavirus funding with #FISA reauthorization.   We MUST reform our FISA system to restore the American peoplea??s confidence in our justice system and ensure what happened to  @realDonaldTrump  and his campaign in 2016 NEVER happens again.<link>,no,NA,NA,NA,NA,no_not_harmful,yes_other
1235040000000000000 ,"#EXO members #Chanyeol, #Lay, #Suho and #Kai have donated a combined 170 million won to Korea Disaster Relief Association Hope Bridge to help fight the #coronavirus outbreak. #COVID19  @weareoneEXO  @layzhang  #ì°?ì?′ #ZhangYixing #ì??í?? #ì??ì??",yes,2_no_probably_contains_no_false_info,2_no_probably_not_of_interest,1_no_definitely_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting
1235000000000000000 ,Dear  @VP  Pence: What are you hiding from the American people? Why wona??t you let the people see and hear what experts are saying about the #CoronaOutbreak?,no,NA,NA,NA,NA,no_not_harmful,yes_blame_authorities
1234780000000000000 ,"Dear  @PMOIndia ,  Quit wasting India's time playing the clown with your social media accounts, when India is facing an emergency. Focus the attention of every Indian on taking on the Corona virus challenge.   Here's how it's done..  #coronavirusindia",no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1235200000000000000 ,Hold on - #China Communist Party now denying #CoronavirusOutbreak originated in China? This after Beijinga??s catastrophic mishandling of the virus has caused a global health crisis? What a collection of incompetent thugs & liars <link>,yes,3_not_sure,5_yes_definitely_of_interest,5_yes_definitely_harmful,yes_not_urgent,no_not_harmful,yes_blame_authorities
1235170000000000000 ,"The World Health Organization confirmed that Covid-19 is deadlier than the seasonal flu, but does not transmit as easily. Read the latest updates on the coronavirus outbreak here.",yes,2_no_probably_contains_no_false_info,5_yes_definitely_of_interest,4_yes_probably_harmful,yes_very_urgent,yes_other,yes_classified_as_in_question_6
1235170000000000000 ,DO NOT PANIC !  Herea??s all what you need to know &amp; do as a responsible citizen.DO NOT PANIC !  Herea??s all what you need to know & do as a responsible citizen.  #coronavirusindia Microbe  #covid2019  #CoronaAlert <link>,no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1235410000000000000 ,"Trump to Hannity on WHO saying coronavirus death rate is 3.4%: ""I think the 3.4% number is really a false number. Now this is just my hunch, but based on a lot of conversations ... personally, I'd say the number is way under 1%.""  Astoundingly irresponsible. <link>",yes,4_yes_probably_contains_false_info,4_yes_probably_of_interest,5_yes_definitely_harmful,no_too_trivial_to_check,yes_other,yes_classified_as_in_question_6
1234930000000000000 ,Dear  @realDonaldTrump : Why are we still not testing at the scale we need to contain the #CoronavirusOutbreak?   Have you apologized yet for saying criticism of your Administrationa??s botched testing was a new hoax? <link>,no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1235220000000000000 ,Thank you for the inspiration #India- from today all Israelis say #Shalome???e??±#Namastee???e??3,no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1235230000000000000 ,"If true, the  @StateDept  officials who denied coronavirus testing to exposed US embassy staff need to resign.   Also, a reminder that last week in  @HouseForeign  Committee,  @SecPompeo  refused 6 times to deny that #coronavirus is a hoax. <link>",no,NA,NA,NA,NA,no_not_harmful,yes_blame_authorities
1234970000000000000 ,"A call to every Democrat running for president, or anywhere for that matter. Will you join President Trump in donating your quarterly salary toward fighting #CoronaVirus? Citizens would be very grateful. Thank you in advance.",no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1235280000000000000 ,"A State of Emergency has been declared for LA City and County due to confirmed cases of Coronavirus.  Angelenos need to be prepared, but not panicked. Listen to the advice of experts.  Make sure you're following  @CDCgov  and  @lapublichealth  for the latest info and recommendations. <link>",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting
1235040000000000000 ,We are doomed.    #coronavirus #Covid_19 https://t.co/Pey8CNyCOT,no,NA,NA,NA,NA,no_joke_or_sarcasm,no_not_interesting
1234830000000000000 ,@waltshaub Please repost this. It shares vital information and it's a class on how to lead during times of crisis  An excellent speech by Singaporea??s Health Minister Mr. Gan Kim Yong.   An excellent way of describing #coronavirus #CoronaVirusUpdates,no,NA,NA,NA,NA,no_not_harmful,yes_contains_advice
1234890000000000000 ,#B52Questions 1. Why is Rudy not under arrest? 2. Why is Harvey not in Rikera??s? 3. Why is Cuccinelli still working? 4. Has Barr quit yet? 5. When is Flynn being sentenced? 6. Who trusts Pence and Mrs. Miller with messaging about #coronavirus ? 7. Are Ra??s happy w/their guy?,no,NA,NA,NA,NA,no_not_harmful,yes_blame_authorities
1234870000000000000 ,"Globally, about 3.4% of reported #COVID19 cases have died. By comparison, seasonal flu generally kills far fewer than 1% of those infected- @DrTedros  #coronavirus",yes,1_no_definitely_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,yes_other
1235030000000000000 ,"It is a fair question to ask whether the lack of testing is due to gross incompetence by the  @realDonaldTrump  Administration, or Trumpa??s stated desire to minimize the #CoronaOutbreak. Either way we now have severe consequences. And we cannot get those critical weeks back.",no,NA,NA,NA,NA,yes_panic,yes_blame_authorities
1234980000000000000 ,Nothing to see here folks.   Only the  @GOP  stopping a corona virus bill because it doesna??t allow all of their big pharma pals to charge whatever they want for a lifesaving vaccine that hasna??t even been developed yet.   #OneVoice1 <link>,yes,3_not_sure,4_yes_probably_of_interest,5_yes_definitely_harmful,yes_very_urgent,yes_rumor_conspiracy,yes_blame_authorities
1237360000000000000 ,"Amazing! What South Korea is doing is really bending their #Covid19 epidemic curve. Only 131 new cases today, versus 909 on Feb. 29. It's not just China. This clearly can be done. https://t.co/sueAO9XLF7 https://t.co/Bw7WX1s9nM",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,yes_other
1237020000000000000 ,My students have noted that COVID-19 is showing us how any a??honorary whitea?? status placed on Asians in the U.S. was always provisional.,no,NA,NA,NA,NA,yes_xenophobic_racist_prejudices_or_hate_speech,no_not_interesting
1237500000000000000 ,The thing anyone under age 50 has to realize is that we're probably not gonna die from COVID-19 but we will absolutely be the vectors who spread the disease around to old people who *will* die which is why we gotta take precautions too.,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting
1237450000000000000 ,They did not cut taxes. They did not bail out companies. They just attacked the public health emergency. The way to enable economic recovery is focus on public health. https://t.co/9avqBJ9hLX,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,yes_not_urgent,no_not_harmful,yes_contains_advice
1236680000000000000 ,"Hospital Sungai Buloh will soon to be COVID-19 centre. May this effort be a paradigm for a better precaution to all Malaysians. We're arranging beds 100% for COVID-19 patients, &amp; re-distributing in-House patients to other Tertiary Hospital/District Hosp for continuation of care.",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,yes_very_urgent,no_not_harmful,no_not_interesting
1237060000000000000 ,"In the 5 months since the beginning of the Corona Virus outbreak, 3800 people Worldwide Have died. In that same period The flu has killed Over 310,000. Wake up people! The Coronavirus ""Scare"" Is a maufactured crisis. Ask yourself: Who benefits from this crisis? Feel me??",yes,5_yes_definitely_contains_false_info,4_yes_probably_of_interest,5_yes_definitely_harmful,yes_very_urgent,yes_rumor_conspiracy,yes_other
1237030000000000000 ,"If you didn't blame Obama for approx. 12,000 American swine flu deaths (and I didn't), but want to turn around and somehow pin approx. 22 corona virus on Trump/Pence, then YOU are the freaking problem with political discourse in this country. Full stop.",no,NA,NA,NA,NA,yes_rumor_conspiracy,no_not_interesting
1237610000000000000 ,Short video... #Coronavirus spreads all over the world #Wuhan #COVID2019 #koronawirus #Korona #Corona #CoronavirusSpread #CoronaVirusUpdate https://t.co/5CiHV5YiVo #COVID19,yes,1_no_definitely_contains_no_false_info,5_yes_definitely_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting
1237110000000000000 ,Looks like the corona virus is antiblack and Ia??m okay with that https://t.co/CMwiAIeaz6,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,yes_other
1222320000000000000 ,chinese corona virus be like https://t.co/YIue08OTPa,no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1236970000000000000 ,Covid-19 hit during cold/flu season. Wondering if you might have the virus? This chart on #covid19 v. cold v. flu is helpful: https://t.co/iDk6eG0cm5,yes,1_no_definitely_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting
1237170000000000000 ,"North Americans: *hoarding toilet paper, vociferously debating the merits of hand sanitizer* France: FOR THE LAST TIME, COCAINE DOES NOT PREVENT CORONAVIRUS https://t.co/nsDizwiSPa",yes,3_not_sure,2_no_probably_not_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_joke_or_sarcasm,no_not_interesting
1237280000000000000 ,Our #FlattenTheCurve graphic is now up on @Wikipedia with proper attribution &amp; a CC-BY-SA licence. Please share far &amp; wide and translate it into any language you can! Details in the thread below. #Covid_19 #COVID2019 #COVID19 #coronavirus Thanks to @XTOTL &amp; @TheSpinoffTV https://t.co/BQop7yWu1Q,yes,2_no_probably_contains_no_false_info,2_no_probably_not_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting
1237510000000000000 ,Bigoted statements which spread misinformation and blame Asians and the Asian American community for #coronavirus make us all less safe. @GOPLeader must delete this tweet and apologize immediately. https://t.co/twzCcVAWDH,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,yes_xenophobic_racist_prejudices_or_hate_speech,yes_blame_authorities
1236470000000000000 ,"THREAD: On #Coronavirus, we may be entering a period of accelerating cases. The country could look very different over next two weeks. Wea??ll get through this, but need to take steps now to limit the scope and impact of virus. There are things we can do now to help ourselves. 1/n",yes,2_no_probably_contains_no_false_info,5_yes_definitely_of_interest,1_no_definitely_not_harmful,yes_very_urgent,no_not_harmful,no_not_interesting
1237230000000000000 ,"For those liberals who blew their butt plugs over people calling the Corona virus that originated in Wuhan the (wait for it...) #WuhanCoronavirus, herea??s a history refresher... #Numbskulls https://t.co/BHD4ZDnuTI",no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1236840000000000000 ,Just got a look of guidlines for testing COVID-19 at a San Diego hospital and they are...really bad! In order to get a test the patient has to have had close contact w someone w a confirmed infection or travelled to an infected area. But that's totally insufficient!,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_very_urgent,yes_other,yes_blame_authorities
1237420000000000000 ,"$57 round trip to LA, thanks corona virus https://t.co/KiNfqQ5MIb",yes,2_no_probably_contains_no_false_info,2_no_probably_not_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting
1235950000000000000 ,The #Coronavirus is spreading. Leta??s make education spread faster. Please read &amp; retweet to so we are all ready for #COVID19.https://t.co/kkprJkwAiT,yes,1_no_definitely_contains_no_false_info,1_no_definitely_not_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting
1236100000000000000 ,"For everyone who prioritizes a??consumer choicea?? over a single payer healthcare system, understand that when you force peoplea??s access to healthcare to be tied to their employment, you actually take away their freedom and increase the precariousness of their lives a????? https://t.co/1Q6tcLEFum",no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1237450000000000000 ,"I've just been informed that my COVID-19 lab result was negative. In an abundance of caution, I will remain under self-quarantine at the advice of medical professionals through Thursday at 2pm. I continue to feel fine and show no symptoms.",yes,2_no_probably_contains_no_false_info,2_no_probably_not_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting
1237400000000000000 ,Corona got these flights cheap as hell why not https://t.co/9Oh44VXNa1,yes,4_yes_probably_contains_false_info,2_no_probably_not_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting
1237490000000000000 ,"e??? France, Spain and Germany are about 9 to 10 days behind Italy in #COVID19 progression; the UK and the US follow at 13 to 16 days. In Italy we waited too long, these countries should really start implementing aggressive containment measures now. https://t.co/xL7jUczpmY",yes,1_no_definitely_contains_no_false_info,5_yes_definitely_of_interest,2_no_probably_not_harmful,yes_very_urgent,no_not_harmful,yes_contains_advice
1236100000000000000 ,"Corona Virus Pro Tip: If you mix Emergen-C with Vodka you literally cannot get sick, ita??s actually science",yes,4_yes_probably_contains_false_info,2_no_probably_not_of_interest,4_yes_probably_harmful,yes_very_urgent,yes_bad_cure,no_not_interesting
1236790000000000000 ,.@SenSchumer &amp; I are demanding that the Trump Administration prioritize the health and safety of American workers and their families over corporate interests. #coronavirus https://t.co/S8TuwaHQeM,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,yes_other
1237250000000000000 ,a??Israel announces mandatory two-week quarantine for all overseas arrivals.a?? Want to bet Israel doesna??t have an epidemic in their country? Borders are a wonderful thing. #Coronavirus https://t.co/4vMYI6OCGg,yes,2_no_probably_contains_no_false_info,2_no_probably_not_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,yes_xenophobic_racist_prejudices_or_hate_speech,no_not_interesting
1236620000000000000 ,Nancy Binay is the most improved politician in the past years. Everyone who made fun of her dark skin can choke now. https://t.co/CTFQ4IQy8W,no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1236740000000000000 ,"In the wake of the #coronavirus, Sen Josh Hawley introduces a bill to end United States dependency on China for the manufacturing and distribution of our medical supply. https://t.co/BRx40LQ1Du",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,yes_xenophobic_racist_prejudices_or_hate_speech,yes_classified_as_in_question_6
1236940000000000000 ,"I wanted detailed Covid-19 data, but had a hard time finding numbers without accompanying media bias. I collected it myself, and am sharing here. In this thread: - Incubation Time - Symptom Occurrence - Transmission Rates - First 20 US cases by date and location (cont'd)",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting
1236270000000000000 ,"Truly sobering analysis: US more vulnerable than many countries to #coronavirus owing to combination of high numbers of uninsured, many w/o paid sick leave, and a leadership that has downplayed the challenge while not preparing the country for it. https://t.co/oDhp4DpnMi",yes,3_not_sure,4_yes_probably_of_interest,4_yes_probably_harmful,yes_very_urgent,yes_rumor_conspiracy,yes_blame_authorities
1236840000000000000 ,"I don't know who needs to hear this but Alberta just added COVID19 testing to ALL respiratory swabs done in ER or hospital. So if you're looking for flu, you'll also get an answer on #covid19. Should be #StandardOfCare IMHO.",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,yes_not_urgent,no_not_harmful,yes_discusses_action_taken
1221830000000000000 ,"An antiviral spray against novel #coronavirus has developed in Shanghai Public Health Clinical Center, which can be put into throat as shield from virus. The spray can greatly help protect front-line medical staff, yet mass-production for public use is not available for now. https://t.co/bmRzCssCY5",yes,3_not_sure,5_yes_definitely_of_interest,1_no_definitely_not_harmful,yes_very_urgent,no_not_harmful,yes_discusses_cure
1236100000000000000 ,#COVID???19 Something we all need to be aware and alert of. It's now up to 3rd gen infection. Watch this video (borrowed) to understand how easy it is to spread the virus. #coronavirus https://t.co/USNpSQl2pP,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_very_urgent,yes_panic,not_sure
1237110000000000000 ,Can someone explain why people who came in contact with the CPAC attendee are doing self quarantine instead of getting a #coronavirus test? Wouldna??t we want to know ASAP if anyone that attendee interacted with now has the virus? https://t.co/MKoCMA0eDb,yes,2_no_probably_contains_no_false_info,2_no_probably_not_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting
1236910000000000000 ,"At a S. Korean gov't briefing on COVID-19 response: ""The gov't is covering the financial costs for related testing and treatment instead of saddling individuals with those expenses. The gov't is also reimbursing medical facilities for losses incurred from imposed quarantines.""",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting
1236720000000000000 ,passport twitter been quiet since corona hit. shouldve spent ur money on jordans,yes,2_no_probably_contains_no_false_info,2_no_probably_not_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting
1237500000000000000 ,"EXCLUSIVE Nadine Dorries, a health minister, has become first MP to be diagnosed with coronavirus She has been in Westminster for past week, met hundreds of people, and attended a No 10 reception hosted by Boris Johnson on Thursday https://t.co/3seuE2NGYE",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_very_urgent,yes_panic,yes_classified_as_in_question_6
1237510000000000000 ,Exhibit A e??-e?￥′ https://t.co/auAMfixbFY https://t.co/DKryjwAkdH,no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1237580000000000000 ,"Four days ago @realDonaldTrump said he a??stoppeda?? the #coronavirus &amp; a??closed it down.a?? As of tonight, there are over 1,000 cases in America with at least 31 deaths. The virus has now spread to 37 states. And we still lack sufficient testing. #FactsMatter https://t.co/HE1xjCRj66",yes,1_no_definitely_contains_no_false_info,5_yes_definitely_of_interest,5_yes_definitely_harmful,yes_very_urgent,yes_panic,yes_blame_authorities
1236250000000000000 ,Me arriving in France after paying $00.38 for my round trip plane tickets because of the corona virus scare https://t.co/cISc2Y1uEs,yes,2_no_probably_contains_no_false_info,1_no_definitely_not_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting
1236510000000000000 ,"To my dear students: Due to confirmed case of COVID-19 virus in Rizal, there will be no more research defense however you need to pass the manuscript on March 20. Stay at home and work individually. P.S. your life is more precious than your grades as a teacher I will do my part.",yes,1_no_definitely_contains_no_false_info,1_no_definitely_not_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting
1237220000000000000 ,"Kevin McCarthy calling corona virus Chinese is a racist ploy to make a public health issue something that can be blamed on ""others"" - API kids in schools already being taunted about having the virus - this kind of ""leadership"" by Republicans is a real danger to all of us.",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,5_yes_definitely_harmful,yes_not_urgent,yes_rumor_conspiracy,yes_blame_authorities
1236060000000000000 ,If this Corona scare doesna??t end soon imma have to intervene,no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1236540000000000000 ,"THREAD: Fri Jan 31, 2020, a few weeks before #Coronavirus has officially spread to other countries (which led to the bad stock market week Feb 24-Feb 28), the Trump Admin announced travel restrictions on China. Here is some of the reporting it generated. Take Politico of 2/4/20.",yes,1_no_definitely_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting
1236890000000000000 ,"Look at the hospitals diagnosing COVID-19. St. Luke's, Cardinal, Makati Med, Medical City. COVID-19 isn't just purely a health issue. There is a strong class problem as well. Pag-mayaman, COVID. Pag-mahirap, ubo at sore throat lang.",yes,3_not_sure,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,yes_rumor_conspiracy,yes_classified_as_in_question_6
1237160000000000000 ,"Tonight we crossed an important threshold: @CPAC ended 9 days ago. According to the experts we consulted that timing w NO NEW corona cases and NO attendees w symptoms is a huge turning point. Over 10,000 in a hotel w the virus present and no one is positive. e???e???e???e???e??oe???",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting
1236770000000000000 ,If anyone near our shop has to self isolate over the corona virus and are on benefits I will put together a two week food parcel that will be delivered to your door .,no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1237480000000000000 ,Amazing! Passengers at the Kigali Bus Park have to wash their hands before getting onto buses as a prevention and risk reduction #Coronavirus outbreak. #Rwanda https://t.co/PbNxXrWjbM,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting
1237110000000000000 ,Anyone else notice that COVID-19 seemed to pop up almost immediately after impeachment failed?,yes,5_yes_definitely_contains_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_no_need_to_check,yes_rumor_conspiracy,no_not_interesting
1236670000000000000 ,"How did @realDonaldTrump fail to contain #coronavirus? 1. By focusing on China, he failed to stop the virus coming in from other countries; 2. By focusing on foreign nationals, he failed to stop virus carried by US travelers; 3. By not testing, he let the virus spread undetected. https://t.co/XzB9vXHiQv",yes,4_yes_probably_contains_false_info,5_yes_definitely_of_interest,5_yes_definitely_harmful,yes_very_urgent,yes_rumor_conspiracy,yes_blame_authorities
1236840000000000000 ,"Zika, Ebola, Lyme disease, German measles, Spanish flu, Reston virus, West Nile virus, Hong Kong flu are/were all fine tho? https://t.co/w2n6AK7siu",no,NA,NA,NA,NA,yes_rumor_conspiracy,no_not_interesting
1237350000000000000 ,"Just two months ago, Taal Volcano was erupting, giving rise to great fear and suffering. Today, serenity reigns in Taal, reminding us that the COVID-19 outbreak, too, will come and go, and with social solidarity, we can emerge stronger as a nation. e??· Tomas Tirona https://t.co/FWyYBdRi7a",yes,2_no_probably_contains_no_false_info,2_no_probably_not_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting
